No,frame,x,y
60.0,38.0,871.0,392.0
61.0,38.0,890.0,383.0
62.0,38.0,896.0,382.0
63.0,38.0,903.0,382.0
64.0,38.0,915.0,389.0
65.0,38.0,903.0,384.0
66.0,38.0,896.0,385.0
67.0,38.0,889.0,386.0
0.0,39.0,810.0,332.0
1.0,39.0,810.0,351.0
2.0,39.0,812.0,370.0
3.0,39.0,817.0,389.0
4.0,39.0,827.0,404.0
5.0,39.0,842.0,415.0
6.0,39.0,860.0,422.0
7.0,39.0,881.0,426.0
8.0,39.0,902.0,426.0
9.0,39.0,921.0,423.0
10.0,39.0,937.0,417.0
11.0,39.0,950.0,408.0
12.0,39.0,960.0,395.0
13.0,39.0,967.0,380.0
14.0,39.0,969.0,362.0
15.0,39.0,968.0,345.0
16.0,39.0,965.0,327.0
17.0,39.0,836.0,296.0
18.0,39.0,843.0,282.0
19.0,39.0,857.0,274.0
20.0,39.0,872.0,274.0
21.0,39.0,886.0,280.0
22.0,39.0,904.0,281.0
23.0,39.0,917.0,277.0
24.0,39.0,931.0,278.0
25.0,39.0,942.0,285.0
26.0,39.0,947.0,297.0
27.0,39.0,898.0,300.0
28.0,39.0,899.0,307.0
29.0,39.0,900.0,314.0
30.0,39.0,901.0,322.0
31.0,39.0,881.0,342.0
32.0,39.0,891.0,344.0
33.0,39.0,901.0,345.0
34.0,39.0,910.0,343.0
35.0,39.0,918.0,341.0
36.0,39.0,852.0,307.0
37.0,39.0,860.0,302.0
38.0,39.0,868.0,302.0
39.0,39.0,876.0,306.0
40.0,39.0,869.0,307.0
41.0,39.0,861.0,307.0
42.0,39.0,915.0,308.0
43.0,39.0,922.0,304.0
44.0,39.0,930.0,306.0
45.0,39.0,936.0,310.0
46.0,39.0,929.0,310.0
47.0,39.0,922.0,309.0
48.0,39.0,873.0,379.0
49.0,39.0,885.0,365.0
50.0,39.0,895.0,358.0
51.0,39.0,901.0,360.0
52.0,39.0,908.0,358.0
53.0,39.0,917.0,365.0
54.0,39.0,925.0,377.0
55.0,39.0,917.0,379.0
56.0,39.0,909.0,380.0
57.0,39.0,902.0,380.0
58.0,39.0,895.0,381.0
59.0,39.0,885.0,381.0
60.0,39.0,878.0,376.0
61.0,39.0,896.0,368.0
62.0,39.0,901.0,368.0
63.0,39.0,908.0,368.0
64.0,39.0,920.0,375.0
65.0,39.0,908.0,370.0
66.0,39.0,901.0,370.0
67.0,39.0,895.0,370.0
0.0,40.0,807.0,337.0
1.0,40.0,808.0,356.0
2.0,40.0,810.0,375.0
3.0,40.0,815.0,393.0
4.0,40.0,825.0,407.0
5.0,40.0,840.0,417.0
6.0,40.0,858.0,424.0
7.0,40.0,879.0,427.0
8.0,40.0,900.0,427.0
9.0,40.0,919.0,424.0
10.0,40.0,934.0,420.0
11.0,40.0,947.0,412.0
12.0,40.0,958.0,400.0
13.0,40.0,964.0,385.0
14.0,40.0,967.0,368.0
15.0,40.0,966.0,350.0
16.0,40.0,963.0,332.0
17.0,40.0,832.0,299.0
18.0,40.0,840.0,285.0
19.0,40.0,853.0,276.0
20.0,40.0,870.0,275.0
21.0,40.0,884.0,280.0
22.0,40.0,901.0,281.0
23.0,40.0,915.0,277.0
24.0,40.0,929.0,280.0
25.0,40.0,940.0,287.0
26.0,40.0,945.0,299.0
27.0,40.0,895.0,301.0
28.0,40.0,897.0,308.0
29.0,40.0,898.0,314.0
30.0,40.0,900.0,321.0
31.0,40.0,879.0,343.0
32.0,40.0,889.0,344.0
33.0,40.0,899.0,345.0
34.0,40.0,908.0,344.0
35.0,40.0,916.0,342.0
36.0,40.0,848.0,310.0
37.0,40.0,856.0,304.0
38.0,40.0,865.0,303.0
39.0,40.0,873.0,308.0
40.0,40.0,865.0,309.0
41.0,40.0,857.0,310.0
42.0,40.0,912.0,309.0
43.0,40.0,921.0,306.0
44.0,40.0,928.0,307.0
45.0,40.0,935.0,312.0
46.0,40.0,928.0,312.0
47.0,40.0,920.0,311.0
48.0,40.0,870.0,381.0
49.0,40.0,882.0,367.0
50.0,40.0,894.0,359.0
51.0,40.0,900.0,360.0
52.0,40.0,906.0,359.0
53.0,40.0,915.0,366.0
54.0,40.0,923.0,379.0
55.0,40.0,915.0,381.0
56.0,40.0,907.0,382.0
57.0,40.0,901.0,382.0
58.0,40.0,894.0,383.0
59.0,40.0,883.0,383.0
60.0,40.0,876.0,379.0
61.0,40.0,894.0,369.0
62.0,40.0,900.0,369.0
63.0,40.0,906.0,369.0
64.0,40.0,918.0,377.0
65.0,40.0,907.0,371.0
66.0,40.0,900.0,372.0
67.0,40.0,894.0,372.0
0.0,41.0,797.0,340.0
1.0,41.0,801.0,360.0
2.0,41.0,804.0,379.0
3.0,41.0,811.0,396.0
4.0,41.0,823.0,409.0
5.0,41.0,840.0,417.0
6.0,41.0,861.0,420.0
7.0,41.0,883.0,421.0
8.0,41.0,904.0,419.0
9.0,41.0,921.0,416.0
10.0,41.0,934.0,411.0
11.0,41.0,946.0,403.0
12.0,41.0,955.0,392.0
13.0,41.0,960.0,378.0
14.0,41.0,961.0,361.0
15.0,41.0,960.0,344.0
16.0,41.0,957.0,328.0
17.0,41.0,822.0,305.0
18.0,41.0,830.0,290.0
19.0,41.0,845.0,281.0
20.0,41.0,863.0,278.0
21.0,41.0,878.0,283.0
22.0,41.0,899.0,280.0
23.0,41.0,912.0,274.0
24.0,41.0,926.0,275.0
25.0,41.0,937.0,281.0
26.0,41.0,943.0,292.0
27.0,41.0,892.0,298.0
28.0,41.0,895.0,304.0
29.0,41.0,897.0,309.0
30.0,41.0,900.0,315.0
31.0,41.0,879.0,338.0
32.0,41.0,890.0,338.0
33.0,41.0,900.0,339.0
34.0,41.0,908.0,336.0
35.0,41.0,916.0,334.0
36.0,41.0,842.0,314.0
37.0,41.0,850.0,309.0
38.0,41.0,859.0,306.0
39.0,41.0,868.0,309.0
40.0,41.0,860.0,311.0
41.0,41.0,852.0,313.0
42.0,41.0,909.0,306.0
43.0,41.0,917.0,302.0
44.0,41.0,925.0,303.0
45.0,41.0,931.0,307.0
46.0,41.0,925.0,307.0
47.0,41.0,917.0,306.0
48.0,41.0,871.0,375.0
49.0,41.0,883.0,360.0
50.0,41.0,894.0,353.0
51.0,41.0,900.0,354.0
52.0,41.0,906.0,352.0
53.0,41.0,915.0,358.0
54.0,41.0,923.0,370.0
55.0,41.0,915.0,372.0
56.0,41.0,908.0,372.0
57.0,41.0,902.0,373.0
58.0,41.0,895.0,374.0
59.0,41.0,885.0,375.0
60.0,41.0,877.0,371.0
61.0,41.0,895.0,362.0
62.0,41.0,901.0,361.0
63.0,41.0,907.0,361.0
64.0,41.0,918.0,368.0
65.0,41.0,907.0,363.0
66.0,41.0,901.0,364.0
67.0,41.0,895.0,364.0
0.0,42.0,813.0,315.0
1.0,42.0,815.0,333.0
2.0,42.0,817.0,350.0
3.0,42.0,822.0,367.0
4.0,42.0,831.0,381.0
5.0,42.0,844.0,391.0
6.0,42.0,860.0,398.0
7.0,42.0,877.0,402.0
8.0,42.0,895.0,403.0
9.0,42.0,911.0,399.0
10.0,42.0,922.0,392.0
11.0,42.0,933.0,382.0
12.0,42.0,939.0,371.0
13.0,42.0,943.0,357.0
14.0,42.0,946.0,343.0
15.0,42.0,946.0,328.0
16.0,42.0,947.0,313.0
17.0,42.0,835.0,287.0
18.0,42.0,843.0,277.0
19.0,42.0,854.0,272.0
20.0,42.0,867.0,274.0
21.0,42.0,877.0,279.0
22.0,42.0,902.0,279.0
23.0,42.0,913.0,276.0
24.0,42.0,924.0,277.0
25.0,42.0,933.0,281.0
26.0,42.0,938.0,289.0
27.0,42.0,891.0,293.0
28.0,42.0,892.0,299.0
29.0,42.0,894.0,305.0
30.0,42.0,896.0,312.0
31.0,42.0,879.0,329.0
32.0,42.0,887.0,329.0
33.0,42.0,894.0,330.0
34.0,42.0,900.0,329.0
35.0,42.0,905.0,329.0
36.0,42.0,848.0,298.0
37.0,42.0,856.0,294.0
38.0,42.0,864.0,294.0
39.0,42.0,871.0,298.0
40.0,42.0,864.0,298.0
41.0,42.0,856.0,299.0
42.0,42.0,907.0,299.0
43.0,42.0,916.0,296.0
44.0,42.0,923.0,297.0
45.0,42.0,928.0,302.0
46.0,42.0,922.0,301.0
47.0,42.0,915.0,300.0
48.0,42.0,869.0,361.0
49.0,42.0,880.0,349.0
50.0,42.0,889.0,344.0
51.0,42.0,895.0,344.0
52.0,42.0,901.0,343.0
53.0,42.0,909.0,347.0
54.0,42.0,915.0,358.0
55.0,42.0,909.0,360.0
56.0,42.0,902.0,362.0
57.0,42.0,896.0,363.0
58.0,42.0,890.0,364.0
59.0,42.0,881.0,364.0
60.0,42.0,874.0,359.0
61.0,42.0,889.0,351.0
62.0,42.0,895.0,350.0
63.0,42.0,901.0,350.0
64.0,42.0,911.0,356.0
65.0,42.0,901.0,354.0
66.0,42.0,895.0,355.0
67.0,42.0,890.0,356.0
0.0,43.0,805.0,329.0
1.0,43.0,807.0,346.0
2.0,43.0,810.0,363.0
3.0,43.0,815.0,379.0
4.0,43.0,825.0,391.0
5.0,43.0,840.0,399.0
6.0,43.0,858.0,404.0
7.0,43.0,877.0,405.0
8.0,43.0,893.0,404.0
9.0,43.0,906.0,399.0
10.0,43.0,915.0,392.0
11.0,43.0,922.0,383.0
12.0,43.0,926.0,372.0
13.0,43.0,929.0,360.0
14.0,43.0,930.0,347.0
15.0,43.0,931.0,336.0
16.0,43.0,931.0,324.0
17.0,43.0,833.0,303.0
18.0,43.0,844.0,294.0
19.0,43.0,856.0,289.0
20.0,43.0,870.0,289.0
21.0,43.0,883.0,292.0
22.0,43.0,904.0,291.0
23.0,43.0,912.0,287.0
24.0,43.0,920.0,286.0
25.0,43.0,927.0,287.0
26.0,43.0,931.0,293.0
27.0,43.0,894.0,302.0
28.0,43.0,896.0,308.0
29.0,43.0,898.0,313.0
30.0,43.0,899.0,319.0
31.0,43.0,883.0,336.0
32.0,43.0,890.0,336.0
33.0,43.0,897.0,336.0
34.0,43.0,902.0,335.0
35.0,43.0,906.0,334.0
36.0,43.0,847.0,312.0
37.0,43.0,855.0,307.0
38.0,43.0,864.0,306.0
39.0,43.0,871.0,310.0
40.0,43.0,864.0,312.0
41.0,43.0,855.0,313.0
42.0,43.0,905.0,307.0
43.0,43.0,912.0,302.0
44.0,43.0,919.0,302.0
45.0,43.0,924.0,306.0
46.0,43.0,919.0,307.0
47.0,43.0,912.0,307.0
48.0,43.0,867.0,364.0
49.0,43.0,879.0,352.0
50.0,43.0,889.0,347.0
51.0,43.0,894.0,347.0
52.0,43.0,899.0,346.0
53.0,43.0,905.0,351.0
54.0,43.0,909.0,361.0
55.0,43.0,905.0,363.0
56.0,43.0,900.0,365.0
57.0,43.0,895.0,366.0
58.0,43.0,890.0,366.0
59.0,43.0,879.0,367.0
60.0,43.0,872.0,362.0
61.0,43.0,889.0,353.0
62.0,43.0,894.0,352.0
63.0,43.0,899.0,352.0
64.0,43.0,906.0,360.0
65.0,43.0,900.0,358.0
66.0,43.0,895.0,359.0
67.0,43.0,890.0,359.0
0.0,44.0,806.0,333.0
1.0,44.0,808.0,350.0
2.0,44.0,810.0,367.0
3.0,44.0,815.0,383.0
4.0,44.0,825.0,396.0
5.0,44.0,840.0,405.0
6.0,44.0,858.0,410.0
7.0,44.0,878.0,412.0
8.0,44.0,897.0,411.0
9.0,44.0,912.0,407.0
10.0,44.0,921.0,399.0
11.0,44.0,928.0,390.0
12.0,44.0,932.0,378.0
13.0,44.0,934.0,364.0
14.0,44.0,935.0,351.0
15.0,44.0,934.0,337.0
16.0,44.0,933.0,325.0
17.0,44.0,834.0,309.0
18.0,44.0,844.0,299.0
19.0,44.0,857.0,293.0
20.0,44.0,872.0,293.0
21.0,44.0,884.0,296.0
22.0,44.0,903.0,294.0
23.0,44.0,912.0,290.0
24.0,44.0,921.0,288.0
25.0,44.0,928.0,290.0
26.0,44.0,933.0,297.0
27.0,44.0,896.0,305.0
28.0,44.0,898.0,310.0
29.0,44.0,901.0,315.0
30.0,44.0,904.0,321.0
31.0,44.0,885.0,339.0
32.0,44.0,893.0,339.0
33.0,44.0,901.0,340.0
34.0,44.0,907.0,338.0
35.0,44.0,912.0,337.0
36.0,44.0,849.0,317.0
37.0,44.0,857.0,312.0
38.0,44.0,865.0,310.0
39.0,44.0,872.0,313.0
40.0,44.0,866.0,315.0
41.0,44.0,858.0,316.0
42.0,44.0,907.0,309.0
43.0,44.0,913.0,305.0
44.0,44.0,920.0,305.0
45.0,44.0,925.0,309.0
46.0,44.0,920.0,310.0
47.0,44.0,914.0,310.0
48.0,44.0,869.0,370.0
49.0,44.0,882.0,358.0
50.0,44.0,893.0,353.0
51.0,44.0,899.0,353.0
52.0,44.0,905.0,352.0
53.0,44.0,911.0,357.0
54.0,44.0,915.0,367.0
55.0,44.0,910.0,368.0
56.0,44.0,905.0,369.0
57.0,44.0,899.0,370.0
58.0,44.0,893.0,370.0
59.0,44.0,883.0,371.0
60.0,44.0,874.0,368.0
61.0,44.0,893.0,359.0
62.0,44.0,899.0,359.0
63.0,44.0,905.0,359.0
64.0,44.0,911.0,365.0
65.0,44.0,905.0,362.0
66.0,44.0,899.0,363.0
67.0,44.0,893.0,363.0
0.0,45.0,803.0,335.0
1.0,45.0,805.0,352.0
2.0,45.0,808.0,369.0
3.0,45.0,814.0,386.0
4.0,45.0,824.0,399.0
5.0,45.0,840.0,408.0
6.0,45.0,859.0,413.0
7.0,45.0,880.0,415.0
8.0,45.0,900.0,414.0
9.0,45.0,915.0,408.0
10.0,45.0,924.0,401.0
11.0,45.0,930.0,391.0
12.0,45.0,934.0,378.0
13.0,45.0,936.0,365.0
14.0,45.0,936.0,352.0
15.0,45.0,935.0,339.0
16.0,45.0,934.0,326.0
17.0,45.0,832.0,311.0
18.0,45.0,841.0,300.0
19.0,45.0,855.0,293.0
20.0,45.0,870.0,291.0
21.0,45.0,884.0,294.0
22.0,45.0,904.0,292.0
23.0,45.0,913.0,288.0
24.0,45.0,922.0,287.0
25.0,45.0,930.0,289.0
26.0,45.0,934.0,296.0
27.0,45.0,896.0,304.0
28.0,45.0,899.0,309.0
29.0,45.0,902.0,313.0
30.0,45.0,905.0,319.0
31.0,45.0,886.0,339.0
32.0,45.0,894.0,339.0
33.0,45.0,902.0,339.0
34.0,45.0,908.0,337.0
35.0,45.0,913.0,336.0
36.0,45.0,847.0,317.0
37.0,45.0,855.0,312.0
38.0,45.0,864.0,310.0
39.0,45.0,872.0,313.0
40.0,45.0,865.0,315.0
41.0,45.0,857.0,317.0
42.0,45.0,908.0,308.0
43.0,45.0,914.0,304.0
44.0,45.0,921.0,304.0
45.0,45.0,926.0,308.0
46.0,45.0,922.0,308.0
47.0,45.0,915.0,309.0
48.0,45.0,870.0,371.0
49.0,45.0,883.0,358.0
50.0,45.0,894.0,352.0
51.0,45.0,900.0,352.0
52.0,45.0,906.0,351.0
53.0,45.0,912.0,356.0
54.0,45.0,917.0,367.0
55.0,45.0,912.0,370.0
56.0,45.0,907.0,371.0
57.0,45.0,901.0,372.0
58.0,45.0,895.0,372.0
59.0,45.0,884.0,372.0
60.0,45.0,876.0,368.0
61.0,45.0,894.0,359.0
62.0,45.0,900.0,359.0
63.0,45.0,906.0,358.0
64.0,45.0,913.0,366.0
65.0,45.0,907.0,363.0
66.0,45.0,901.0,364.0
67.0,45.0,894.0,364.0
0.0,46.0,805.0,341.0
1.0,46.0,806.0,358.0
2.0,46.0,808.0,377.0
3.0,46.0,813.0,393.0
4.0,46.0,825.0,405.0
5.0,46.0,841.0,412.0
6.0,46.0,861.0,415.0
7.0,46.0,882.0,415.0
8.0,46.0,902.0,413.0
9.0,46.0,919.0,410.0
10.0,46.0,933.0,407.0
11.0,46.0,946.0,400.0
12.0,46.0,954.0,390.0
13.0,46.0,959.0,378.0
14.0,46.0,961.0,363.0
15.0,46.0,961.0,347.0
16.0,46.0,960.0,331.0
17.0,46.0,830.0,300.0
18.0,46.0,839.0,286.0
19.0,46.0,853.0,278.0
20.0,46.0,868.0,277.0
21.0,46.0,882.0,281.0
22.0,46.0,902.0,278.0
23.0,46.0,914.0,276.0
24.0,46.0,926.0,278.0
25.0,46.0,937.0,284.0
26.0,46.0,942.0,295.0
27.0,46.0,895.0,297.0
28.0,46.0,897.0,302.0
29.0,46.0,898.0,305.0
30.0,46.0,900.0,310.0
31.0,46.0,881.0,332.0
32.0,46.0,891.0,332.0
33.0,46.0,900.0,333.0
34.0,46.0,907.0,332.0
35.0,46.0,914.0,331.0
36.0,46.0,848.0,310.0
37.0,46.0,856.0,305.0
38.0,46.0,864.0,303.0
39.0,46.0,872.0,307.0
40.0,46.0,865.0,308.0
41.0,46.0,857.0,309.0
42.0,46.0,910.0,306.0
43.0,46.0,918.0,303.0
44.0,46.0,925.0,304.0
45.0,46.0,931.0,308.0
46.0,46.0,925.0,307.0
47.0,46.0,917.0,307.0
48.0,46.0,871.0,368.0
49.0,46.0,882.0,352.0
50.0,46.0,893.0,344.0
51.0,46.0,900.0,345.0
52.0,46.0,906.0,344.0
53.0,46.0,914.0,351.0
54.0,46.0,922.0,365.0
55.0,46.0,914.0,365.0
56.0,46.0,908.0,365.0
57.0,46.0,901.0,365.0
58.0,46.0,895.0,366.0
59.0,46.0,884.0,368.0
60.0,46.0,876.0,365.0
61.0,46.0,894.0,354.0
62.0,46.0,900.0,353.0
63.0,46.0,906.0,353.0
64.0,46.0,918.0,362.0
65.0,46.0,907.0,356.0
66.0,46.0,900.0,357.0
67.0,46.0,894.0,358.0
0.0,47.0,819.0,330.0
1.0,47.0,822.0,347.0
2.0,47.0,824.0,364.0
3.0,47.0,828.0,381.0
4.0,47.0,838.0,394.0
5.0,47.0,852.0,403.0
6.0,47.0,870.0,409.0
7.0,47.0,889.0,411.0
8.0,47.0,908.0,410.0
9.0,47.0,923.0,406.0
10.0,47.0,933.0,399.0
11.0,47.0,942.0,391.0
12.0,47.0,948.0,379.0
13.0,47.0,951.0,365.0
14.0,47.0,952.0,352.0
15.0,47.0,951.0,338.0
16.0,47.0,949.0,325.0
17.0,47.0,846.0,308.0
18.0,47.0,853.0,296.0
19.0,47.0,865.0,290.0
20.0,47.0,880.0,288.0
21.0,47.0,892.0,291.0
22.0,47.0,911.0,289.0
23.0,47.0,920.0,285.0
24.0,47.0,930.0,284.0
25.0,47.0,938.0,287.0
26.0,47.0,942.0,297.0
27.0,47.0,903.0,302.0
28.0,47.0,905.0,307.0
29.0,47.0,906.0,311.0
30.0,47.0,908.0,317.0
31.0,47.0,891.0,335.0
32.0,47.0,899.0,335.0
33.0,47.0,907.0,335.0
34.0,47.0,913.0,334.0
35.0,47.0,919.0,332.0
36.0,47.0,861.0,314.0
37.0,47.0,868.0,310.0
38.0,47.0,875.0,308.0
39.0,47.0,882.0,309.0
40.0,47.0,876.0,311.0
41.0,47.0,870.0,313.0
42.0,47.0,916.0,306.0
43.0,47.0,922.0,304.0
44.0,47.0,928.0,305.0
45.0,47.0,933.0,308.0
46.0,47.0,928.0,307.0
47.0,47.0,922.0,307.0
48.0,47.0,877.0,365.0
49.0,47.0,889.0,353.0
50.0,47.0,899.0,348.0
51.0,47.0,905.0,349.0
52.0,47.0,911.0,348.0
53.0,47.0,919.0,352.0
54.0,47.0,925.0,364.0
55.0,47.0,919.0,366.0
56.0,47.0,912.0,367.0
57.0,47.0,906.0,367.0
58.0,47.0,900.0,368.0
59.0,47.0,890.0,367.0
60.0,47.0,882.0,363.0
61.0,47.0,899.0,354.0
62.0,47.0,905.0,354.0
63.0,47.0,911.0,354.0
64.0,47.0,921.0,362.0
65.0,47.0,912.0,360.0
66.0,47.0,905.0,361.0
67.0,47.0,899.0,361.0
